Token_ID,中文字数,总长度,字节长度,Token内容,备注
104237,2,3,7, 歐美,
172184,2,3,7, 正点,
122936,2,3,7, 永利,
110382,2,3,7, 汇丰,
22462,2,3,7, 江苏,
141537,2,3,7, 江西,
138407,2,3,7, 河内,
118262,2,3,7, 河北,
166157,2,3,7, 河南,
80387,2,3,7, 注册,
160591,2,3,7, 注意,
168802,2,3,7, 泰皇,
90119,2,3,7, 浏览,
157162,2,3,7, 浙江,
99925,2,3,7, 海南,
118107,2,3,7, 深圳,
136567,2,3,7, 添加,
147082,2,3,7, 游戏,
196092,2,3,7, 湖北,
198183,2,3,7, 满堂,
123052,2,3,7, 澳洲,
25831,2,3,7, 澳门,
102193,2,3,7, 激情,
74310,2,3,7, 点击,
196103,2,3,7, 爱赢,
199607,2,3,7, 爵士,
66821,2,3,7, 狗万,
95409,2,3,7, 狠狠,
169553,2,3,7, 王者,
188180,2,3,7, 玖玖,
171853,2,3,7, 玩家,
142281,2,3,7, 环亚,
168752,2,3,7, 环宇,
113274,2,3,7, 环球,
194958,2,3,7, 琪琪,
87196,2,3,7, 用户,
46627,2,3,7, 申博,
131893,2,3,7, 电竞,
121899,2,3,7, 电话,
67477,2,3,7, 男人,
103042,2,3,7, 男女,
150787,2,3,7, 登录,
153010,2,3,7, 百乐,
91361,2,3,7, 百度,
152171,2,3,7, 百汇,
88718,2,3,7, 皇冠,
146949,2,3,7, 皇家,
195355,2,3,7, 皇轩,
196723,2,3,7, 盈立,
108013,2,3,7, 盛大,
108095,2,3,7, 真人,
158188,2,3,7, 破解,
157331,2,3,7, 示例,
133583,2,3,7, 祥云,
46980,2,3,7, 福利,
183281,2,3,7, 福建,
67823,2,3,7, 福彩,
100839,2,3,7, 秒速,
165508,2,3,7, 第一,
172057,2,3,7, 第二,
143579,2,3,7, 类型,
57436,2,3,7, 精品,
170537,2,3,7, 紫金,
188990,2,3,7, 絲襪,
108192,2,3,7, 編集,
179400,2,3,7, 红鼎,
164852,2,3,7, 经纬,
74711,2,3,7, 综合,
121020,2,3,7, 编辑,
62863,2,3,7, 网上,
57527,2,3,7, 网易,
128364,2,3,7, 网站,
113216,2,3,7, 网络,
187370,2,3,7, 网赌,
149390,2,3,7, 美国,
198228,2,3,7, 美國,
54688,2,3,7, 美女,
162243,2,3,7, 羽林,
88695,2,3,7, 联系,
185174,2,3,7, 聚利,
177005,2,3,7, 聚缘,
197532,2,3,7, 股票,
25205,2,3,7, 腾讯,
167834,2,3,7, 自动,
109536,2,3,7, 自拍,
97652,2,3,7, 至尊,
167895,2,3,7, 至尚,
123437,2,3,7, 色情,
58116,2,3,7, 苹果,
172849,2,3,7, 荣富,
57142,2,3,7, 获取,
149744,2,3,7, 菠菜,
136963,2,3,7, 菲娱,
186391,2,3,7, 菲龙,
156239,2,3,7, 葡京,
179455,2,3,7, 蓝盾,
105978,2,3,7, 视频,
73788,2,3,7, 设置,
91661,2,3,7, 评论,
154515,2,3,7, 请求,
134275,2,3,7, 诺亚,
173997,2,3,7, 诺果,
159669,2,3,7, 谁有,
179151,2,3,7, 豪泰,
182341,2,3,7, 財布,
171084,2,3,7, 贝博,
117073,2,3,7, 财富,
159126,2,3,7, 财神,
178167,2,3,7, 赌博,
159113,2,3,7, 赛车,
80842,2,3,7, 超碰,
182770,2,3,7, 趣赢,
116822,2,3,7, 足球,
155876,2,3,7, 软件,
130810,2,3,7, 输入,
137014,2,3,7, 输出,
150211,2,3,7, 迅雷,
89935,2,3,7, 返回,
195521,2,3,7, 邦尼,
44217,2,3,7, 重庆,
176480,2,3,7, 金叶,
164248,2,3,7, 金尊,
83153,2,3,7, 金沙,
141028,2,3,7, 金盾,
166285,2,3,7, 金砖,
168796,2,3,7, 钱柜,
176336,2,3,7, 铁血,
160032,2,3,7, 银座,
132647,2,3,7, 银河,
154297,2,3,7, 银航,
180699,2,3,7, 银雀,
66911,2,3,7, 阅读,
162013,2,3,7, 韓國,
187167,2,3,7, 韦伯,
65438,2,3,7, 韩国,
197337,2,3,7, 页面,
117225,2,3,7, 首页,
19061,2,3,7, 香港,
189064,2,3,7, 香蕉,
171554,2,3,7, 马会,
172195,2,3,7, 高升,
104035,2,3,7, 高清,
153022,2,3,7, 高登,
144571,2,3,7, 高频,
194398,2,3,7, 魔兽,
168780,2,3,7, 鸿丰,
97434,2,3,7, 鸿运,
134365,2,3,7, 麒麟,
153603,2,3,7, 黄色,
192465,2,3,7, 黄金,
196720,2,3,7, 黑人,
174285,2,3,7, 默认,
182508,2,3,7, 鼎丰,
172615,2,3,7, 龙头,
164394,2,3,7, 龙虎,
130264,2,3,7,%以上,
179782,2,3,7,%左右,
154191,2,3,7,(税込,
64112,2,3,7,",久久",
52066,2,3,7,",亚洲",
195219,2,3,7,",伊人",
132628,2,3,7,",免费",
63785,2,3,7,",国产",
181889,2,3,7,",在线",
62427,2,3,7,",天天",
60959,2,3,7,",日本",
78081,2,3,7,",欧美",
155068,2,3,7,",超碰",
78588,2,3,7,",香港",
131944,2,3,7,-亚洲,
170127,2,3,7,-国产,
132163,2,3,7,-天天,
138398,2,3,7,-日本,
119069,2,3,7,-首页,
52872,2,2,4,A片,
168091,2,2,4,A级,
177551,2,2,4,_色,
89039,2,2,4,a片,
67174,2,2,6,“一,
92136,2,2,6,“三,
123603,2,2,6,“不,
168194,2,2,6,“两,
178690,2,2,6,“五,
167157,2,2,6,“双,
109831,2,2,6,“四,
132082,2,2,6,“大,
157689,2,2,6,“小,
135373,2,2,6,”为,
98553,2,2,6,”和,
27609,2,2,6,”的,
138331,2,2,6,”等,
153044,2,3,9,、中国,
199649,2,4,12,、名無し,
198387,2,3,9,、安全,
199251,2,3,9,、日本,
139057,2,3,9,。不过,
152983,2,3,9,。今年,
115040,2,3,9,。但是,
191630,2,3,9,。例如,
115168,2,3,9,。其中,
136510,2,3,9,。另外,
86040,2,3,9,。同时,
83505,2,3,9,。因此,
159876,2,3,9,。如果,
179796,2,3,9,。当然,
180497,2,3,9,。截至,
130121,2,3,9,。所以,
84208,2,3,9,。此外,
123972,2,3,9,。然而,
109277,2,3,9,。目前,
181892,2,3,9,。那么,
172724,2,3,9,《中国,
182533,2,3,9,《关于,
136526,2,6,18,お問い合わせ,
117391,2,4,12,この記事,
135053,2,3,9,ご了承,
177976,2,7,21,ご了承ください,
146906,2,6,18,の名無しさん,
193953,2,3,9,の商品,
171169,2,3,9,の場合,
172369,2,3,9,の記事,
146591,2,3,9,は禁止,
97667,2,2,6,一下,
22912,2,2,6,一个,
114578,2,2,6,一些,
19393,2,2,6,一区,
186428,2,2,6,一卡,
138035,2,2,6,一句,
98015,2,2,6,一天,
92565,2,2,6,一定,
189815,2,2,6,一家,
153574,2,2,6,一年,
118099,2,2,6,一扫,
114402,2,2,6,一期,
71543,2,2,6,一本,
105128,2,2,6,一样,
70810,2,2,6,一次,
82066,2,2,6,一步,
145091,2,2,6,一点,
81647,2,2,6,一直,
84189,2,2,6,一码,
196749,2,2,6,一种,
26818,2,2,6,一级,
43123,2,2,6,一肖,
174095,2,2,6,一致,
84437,2,2,6,一般,
109696,2,2,6,一覧,
94420,2,2,6,一起,
82416,2,2,6,一路,
123169,2,2,6,一道,
145150,2,2,6,丁目,
44710,2,2,6,丁香,
195161,2,2,6,七码,
182605,2,2,6,万个,
79082,2,2,6,万人,
34699,2,2,6,万元,
57788,2,2,6,万円,
139890,2,2,6,万吨,
122493,2,2,6,万能,
113839,2,2,6,万辆,
197672,2,2,6,丈夫,
180116,2,2,6,三个,
30626,2,2,6,三区,
170903,2,2,6,三星,
199153,2,2,6,三码,
137897,2,2,6,三級,
25894,2,2,6,三级,
187995,2,2,6,三肖,
94952,2,2,6,上一,
176919,2,2,6,上下,
84117,2,2,6,上传,
73627,2,2,6,上午,
108360,2,2,6,上市,
170846,2,2,6,上映,
53339,2,2,6,上海,
179605,2,2,6,上涨,
55260,2,2,6,上的,
197186,2,2,6,上线,
173892,2,2,6,上述,
60398,2,2,6,下一,
50007,2,2,6,下午,
145116,2,2,6,下来,
104407,2,2,6,下注,
40867,2,2,6,下載,
6930,2,2,6,下载,
97869,2,2,6,下降,
75293,2,2,6,下面,
128287,2,2,6,不上,
47758,2,2,6,不中,
33058,2,2,6,不了,
196997,2,2,6,不仅,
88354,2,2,6,不会,
188704,2,2,6,不停,
169563,2,2,6,不像,
61792,2,2,6,不到,
20652,2,2,6,不卡,
76578,2,2,6,不可,
83800,2,2,6,不同,
143249,2,2,6,不好,
187459,2,2,6,不少,
111159,2,2,6,不开,
110279,2,2,6,不得,
114680,2,2,6,不断,
35405,2,2,6,不是,
162157,2,2,6,不用,
93654,2,2,6,不给,
25742,2,2,6,不能,
97996,2,2,6,不要,
179800,2,2,6,不起,
178768,2,2,6,不足,
74423,2,2,6,不过,
119613,2,2,6,不错,
138518,2,2,6,不限,
61448,2,2,6,与你,
51588,2,2,6,专业,
35508,2,2,6,专区,
48538,2,2,6,专家,
186797,2,2,6,专项,
90067,2,2,6,专题,
28428,2,2,6,世界,
95962,2,2,6,世纪,
189762,2,2,6,业内,
73118,2,2,6,业务,
103063,2,2,6,东京,
193951,2,2,6,东北,
194016,2,2,6,东县,
85387,2,2,6,东方,
156024,2,2,6,东西,
89597,2,2,6,丝袜,
87189,2,2,6,两个,
148593,2,2,6,严格,
106990,2,2,6,严重,
45419,2,2,6,个人,
173111,2,2,6,个位,
64337,2,2,6,个月,
73815,2,2,6,中了,
69700,2,2,6,中华,
167573,2,2,6,中古,
11372,2,2,6,中国,
193352,2,2,6,中國,
37796,2,2,6,中央,
13619,2,2,6,中奖,
195669,2,2,6,中字,
25847,2,2,6,中心,
10667,2,2,6,中文,
134374,2,2,6,中新,
177414,2,2,6,中旗,
39134,2,2,6,中特,
94421,2,2,6,中王,
58159,2,2,6,中的,
193215,2,2,6,中色,
90863,2,2,6,中过,
151461,2,2,6,丰富,
98210,2,2,6,丰满,
180292,2,2,6,串一,
147655,2,2,6,为了,
161732,2,2,6,为何,
83843,2,2,6,为空,
75958,2,2,6,主义,
126207,2,2,6,主人,
85309,2,2,6,主任,
197622,2,2,6,主体,
177276,2,2,6,主动,
105143,2,2,6,主席,
141473,2,2,6,主持,
173005,2,2,6,主播,
93867,2,2,6,主演,
19823,2,2,6,主管,
165561,2,2,6,主营,
64651,2,2,6,主要,
75209,2,2,6,主页,
70921,2,2,6,主题,
145007,2,2,6,举办,
71875,2,2,6,举报,
115422,2,2,6,举行,
6305,2,2,6,久久,
131482,2,2,6,久热,
62817,2,2,6,久草,
119893,2,2,6,之一,
108473,2,2,6,之前,
74296,2,2,6,之后,
142189,2,2,6,之外,
116415,2,2,6,之家,
95725,2,2,6,之间,
153622,2,2,6,乐城,
71742,2,2,6,乐彩,
58202,2,2,6,乐透,
101227,2,2,6,九九,
171140,2,2,6,九龙,
107867,2,2,6,也是,
58970,2,2,6,书记,
83767,2,2,6,买吗,
193317,2,2,6,买法,
176564,2,2,6,买马,
113205,2,2,6,乱子,
82124,2,2,6,乱码,
75383,2,2,6,亂倫,
59176,2,2,6,了一,
112451,2,2,6,了吗,
131976,2,2,6,了承,
49990,2,2,6,了解,
175525,2,2,6,予定,
111730,2,2,6,予約,
185513,2,2,6,争锋,
3738,2,2,6,争霸,
110365,2,2,6,事业,
59514,2,2,6,事件,
199269,2,2,6,事务,
98861,2,2,6,事实,
162913,2,2,6,事情,
147311,2,2,6,事故,
191792,2,2,6,事項,
175884,2,2,6,事项,
21250,2,2,6,二区,
88919,2,2,6,二维,
176286,2,2,6,于是,
177251,2,2,6,云南,
198736,2,2,6,互动,
85701,2,2,6,五星,
19151,2,2,6,五月,
151953,2,2,6,五码,
163368,2,2,6,井空,
6199,2,2,6,亚洲,
137357,2,2,6,亚游,
102762,2,2,6,亞洲,
141467,2,2,6,交换,
144840,2,2,6,交換,
61933,2,2,6,交易,
37819,2,2,6,交流,
56782,2,2,6,交通,
72446,2,2,6,产业,
28217,2,2,6,产品,
195073,2,2,6,产权,
160834,2,2,6,产生,
62110,2,2,6,京都,
137568,2,2,6,人与,
184851,2,2,6,人为,
13278,2,2,6,人人,
108991,2,2,6,人体,
138203,2,2,6,人口,
52874,2,2,6,人员,
158271,2,2,6,人在,
110605,2,2,6,人士,
122081,2,2,6,人大,
31576,2,2,6,人妻,
47243,2,2,6,人工,
45813,2,2,6,人成,
104143,2,2,6,人才,
112574,2,2,6,人数,
172881,2,2,6,人格,
28648,2,2,6,人民,
85264,2,2,6,人気,
114669,2,2,6,人氣,
129153,2,2,6,人物,
140086,2,2,6,人生,
58576,2,2,6,人的,
78744,2,2,6,人體,
31015,2,2,6,亿元,
10555,2,2,6,什么,
96573,2,2,6,今回,
137950,2,3,9,今回は,
47256,2,2,6,今天,
36573,2,2,6,今年,
45396,2,2,6,今日,
170411,2,3,9,今日は,
128345,2,2,6,今晚,
165497,2,2,6,介紹,
37887,2,2,6,介绍,
108400,2,2,6,仕事,
162455,2,2,6,仕様,
88423,2,2,6,他们,
180222,2,2,6,他的,
173198,2,2,6,他说,
161223,2,2,6,付款,
160241,2,2,6,代引,
12135,2,2,6,代理,
66365,2,2,6,代码,
50448,2,2,6,代表,
196816,2,2,6,令人,
27177,2,2,6,以上,
39985,2,2,6,以下,
131530,2,2,6,以内,
133900,2,2,6,以前,
84307,2,2,6,以及,
166133,2,2,6,以后,
56336,2,2,6,以来,
110447,2,2,6,价值,
43530,2,2,6,价格,
72252,2,2,6,任何,
73384,2,2,6,任务,
120008,2,2,6,任选,
29436,2,2,6,企业,
140122,2,2,6,企業,
195877,2,2,6,企鹅,
26596,2,2,6,伊人,
125371,2,2,6,休日,
117456,2,2,6,优势,
150991,2,2,6,优化,
61852,2,2,6,优惠,
167132,2,2,6,优秀,
140726,2,2,6,伙伴,
133748,2,2,6,会上,
56460,2,2,6,会员,
81407,2,2,6,会社,
67790,2,2,6,会议,
90735,2,2,6,传奇,
159560,2,2,6,传媒,
140579,2,2,6,传播,
102105,2,2,6,传真,
129243,2,2,6,传统,
64705,2,2,6,伦理,
161431,2,2,6,伯温,
72236,2,2,6,但是,
40701,2,2,6,位置,
158058,2,2,6,住宅,
186427,2,2,6,住宿,
167264,2,2,6,住房,
116863,2,2,6,住所,
71540,2,2,6,体彩,
74730,2,2,6,体现,
103511,2,2,6,体系,
18378,2,2,6,体育,
59194,2,2,6,体验,
141359,2,2,6,余额,
67629,2,2,6,作为,
61364,2,2,6,作品,
62026,2,2,6,作弊,
183564,2,2,6,作文,
179018,2,2,6,作爱,
92528,2,2,6,作用,
24332,2,2,6,作者,
177519,2,2,6,你好,
129184,2,2,6,你懂,
121699,2,2,6,你的,
116505,2,2,6,使命,
26019,2,2,6,使用,
132009,2,2,6,來源,
80131,2,2,6,例如,
114350,2,2,6,供应,
174642,2,2,6,依据,
126695,2,2,6,依法,
62198,2,2,6,価格,
134618,2,2,6,侵犯,
147924,2,2,6,便利,
122511,2,2,6,促进,
66421,2,2,6,保存,
78555,2,2,6,保护,
117963,2,2,6,保持,
178412,2,2,6,保証,
119962,2,2,6,保证,
81117,2,2,6,保险,
86610,2,2,6,保障,
18120,2,2,6,信息,
134129,2,2,6,信用,
72355,2,2,6,信誉,
35992,2,2,6,修改,
168680,2,2,6,俺也,
56878,2,2,6,俺去,
56910,2,2,6,倍投,
137112,2,2,6,倍率,
118305,2,2,6,倫理,
88533,2,2,6,值得,
172772,2,2,6,假吗,
41893,2,2,6,假的,
173007,2,2,6,做人,
156124,2,2,6,做到,
131104,2,2,6,做好,
58649,2,2,6,做愛,
58121,2,2,6,做爰,
98415,2,2,6,停售,
129364,2,2,6,停止,
135853,2,2,6,停车,
55042,2,2,6,健康,
80761,2,2,6,偷偷,
23203,2,2,6,偷拍,
169329,2,2,6,偷窥,
195004,2,2,6,價格,
183579,2,2,6,億元,
179705,2,2,6,優惠,
127750,2,2,6,儿童,
108852,2,2,6,允许,
120278,2,2,6,元素,
32104,2,2,6,充值,
156118,2,2,6,充分,
70493,2,2,6,先生,
189946,2,2,6,先进,
23573,2,2,6,先锋,
53406,2,2,6,免費,
185086,2,2,6,免责,
4749,2,2,6,免费,
50533,2,2,6,兑奖,
101621,2,2,6,兑换,
158377,2,2,6,兑现,
142838,2,2,6,党员,
121474,2,2,6,党委,
164184,2,2,6,党建,
89696,2,2,6,党的,
184157,2,2,6,党组,
195205,2,2,6,入住,
195421,2,2,6,入力,
78077,2,2,6,入口,
152512,2,2,6,內容,
39014,2,2,6,全国,
73857,2,2,6,全天,
81324,2,2,6,全年,
53465,2,2,6,全文,
150495,2,2,6,全民,
71075,2,2,6,全球,
55469,2,2,6,全部,
102794,2,2,6,全集,
70554,2,2,6,全面,
168871,2,2,6,八码,
128925,2,2,6,公交,
47748,2,2,6,公众,
111168,2,2,6,公共,
191463,2,2,6,公务,
12908,2,2,6,公司,
65855,2,2,6,公告,
122374,2,2,6,公安,
136827,2,2,6,公布,
199820,2,2,6,公平,
42532,2,2,6,公开,
31269,2,2,6,公式,
168548,2,2,6,公斤,
162402,2,2,6,公益,
198220,2,2,6,公网,
61417,2,2,6,公里,
161600,2,2,6,公開,
21906,2,2,6,六合,
110397,2,2,6,六月,
195781,2,2,6,六码,
164189,2,2,6,六肖,
136402,2,2,6,共产,
134110,2,2,6,共享,
109631,2,2,6,共同,
123036,2,2,6,共和,
140981,2,2,6,共有,
51566,2,2,6,关于,
47300,2,2,6,关注,
51746,2,2,6,关系,
199113,2,2,6,关联,
61889,2,2,6,关键,
72582,2,2,6,关闭,
185694,2,2,6,兴趣,
39457,2,2,6,其中,
49953,2,2,6,其他,
137795,2,2,6,其它,
116789,2,2,6,其实,
161551,2,2,6,其次,
88966,2,2,6,具体,
99796,2,2,6,具有,
109874,2,2,6,养老,
143749,2,2,6,兼职,
25631,2,2,6,内容,
178099,2,2,6,内幕,
81221,2,2,6,内部,
190459,2,2,6,再次,
105917,2,2,6,写真,
131697,2,2,6,军事,
134897,2,2,6,农业,
117703,2,2,6,农村,
151409,2,2,6,冠亚,
73139,2,2,6,冠军,
115465,2,2,6,决定,
157712,2,2,6,冷热,
71215,2,2,6,冻结,
123752,2,2,6,准备,
146124,2,2,6,准确,
179508,2,2,6,凌晨,
127090,2,2,6,减少,
122824,2,2,6,几个,
192581,2,2,6,几十,
139512,2,2,6,几年,
73973,2,2,6,几点,
48952,2,2,6,凤凰,
155198,2,2,6,出了,
190657,2,2,6,出去,
155748,2,2,6,出口,
189935,2,2,6,出台,
196668,2,2,6,出售,
164185,2,2,6,出处,
80633,2,2,6,出来,
191539,2,2,6,出演,
85100,2,2,6,出版,
79398,2,2,6,出现,
159618,2,2,6,出生,
158565,2,2,6,出的,
58526,2,2,6,出票,
131535,2,2,6,出租,
61244,2,2,6,函数,
42520,2,2,6,分享,
103651,2,2,6,分别,
7089,2,2,6,分彩,
44515,2,2,6,分快,
32648,2,2,6,分析,
44534,2,2,6,分类,
180994,2,2,6,分鐘,
28816,2,2,6,分钟,
99465,2,2,6,分钱,
164637,2,2,6,分類,
182913,2,2,6,分页,
57995,2,2,6,列表,
125138,2,2,6,创业,
66859,2,2,6,创建,
62494,2,2,6,创新,
158127,2,2,6,创造,
131387,2,2,6,初心,
39189,2,2,6,删除,
104512,2,2,6,判断,
150625,2,2,6,利来,
135224,2,2,6,利润,
68132,2,2,6,利用,
130222,2,2,6,利益,
173061,2,2,6,别人,
72930,2,2,6,到了,
134730,2,2,6,到底,
81246,2,2,6,到账,
109300,2,2,6,制作,
163977,2,2,6,制定,
72561,2,2,6,制度,
120287,2,2,6,制服,
98222,2,2,6,制造,
131722,2,2,6,刷新,
144461,2,2,6,刷水,
103105,2,2,6,刺激,
179320,2,2,6,前三,
99432,2,2,6,前年,
87958,2,2,6,剧情,
163632,2,2,6,割合,
198717,2,2,6,力度,
127708,2,2,6,力量,
81890,2,2,6,办公,
96353,2,2,6,办法,
144305,2,2,6,办理,
68794,2,2,6,功能,
87162,2,2,6,加入,
145061,2,2,6,加坡,
164050,2,2,6,加工,
83109,2,2,6,加强,
36517,2,2,6,加盟,
84680,2,2,6,加载,
154907,2,2,6,动作,
119750,2,2,6,动力,
55827,2,2,6,动态,
75683,2,2,6,动漫,
151667,2,2,6,动物,
146545,2,2,6,动画,
88724,2,2,6,动车,
53480,2,2,6,助手,
109649,2,2,6,助赢,
115642,2,2,6,努力,
165388,2,2,6,劳动,
127790,2,2,6,勒比,
116024,2,2,6,動漫,
132640,2,2,6,動画,
198540,2,2,6,動畫,
185691,2,2,6,募集,
90995,2,2,6,勤務,
149791,2,2,6,包含,
66050,2,2,6,包括,
163110,2,2,6,包装,
19340,2,2,6,北京,
182442,2,2,6,区别,
98820,2,2,6,区域,
159055,2,2,6,医保,
157299,2,2,6,医学,
122736,2,2,6,医生,
88117,2,2,6,医疗,
70821,2,2,6,医院,
158399,2,2,6,匿名,
96681,2,2,6,十一,
118633,2,2,6,十三,
138884,2,2,6,十九,
95270,2,2,6,十二,
119007,2,2,6,十五,
107205,2,2,6,十八,
99890,2,2,6,十分,
180481,2,2,6,十四,
178581,2,2,6,十大,
140155,2,2,6,千万,
91983,2,2,6,升级,
35150,2,2,6,午夜,
184177,2,2,6,午後,
126751,2,2,6,半年,
169292,2,2,6,协会,
123700,2,2,6,协议,
188278,2,2,6,协调,
50584,2,2,6,单位,
35415,2,2,6,单双,
133326,2,2,6,南京,
143744,2,2,6,南县,
164846,2,2,6,博士,
136214,2,2,6,博客,
29852,2,2,6,博彩,
111941,2,2,6,卫生,
138043,2,2,6,印度,
181016,2,2,6,危险,
160936,2,2,6,即可,
178809,2,2,6,即时,
190828,2,2,6,厂家,
36969,2,2,6,历史,
166903,2,2,6,压力,
185250,2,2,6,厕所,
179414,2,2,6,厘米,
123978,2,2,6,原则,
91224,2,2,6,原创,
82738,2,2,6,原因,
175676,2,2,6,厨房,
163196,2,2,6,去了,
180221,2,2,6,去哪,
74790,2,2,6,去年,
89486,2,2,6,参与,
68546,2,2,6,参加,
41513,2,2,6,参数,
38175,2,2,6,参考,
131988,2,2,6,又爽,
135272,2,2,6,又黄,
112486,2,2,6,及时,
102997,2,2,6,友情,
158376,2,2,6,双方,
28796,2,2,6,双色,
168707,2,2,6,反水,
169775,2,2,6,反馈,
174496,2,2,6,収納,
181746,2,2,6,发动,
28407,2,2,6,发展,
23342,2,2,6,发布,
149539,2,2,6,发挥,
60520,2,2,6,发现,
78039,2,2,6,发生,
109400,2,2,6,发行,
47959,2,2,6,发表,
193775,2,2,6,发财,
84851,2,2,6,发送,
88083,2,2,6,取得,
54205,2,2,6,取消,
166837,2,2,6,受付,
138141,2,2,6,受到,
139071,2,2,6,变化,
111102,2,2,6,变态,
175057,2,2,6,变量,
101676,2,2,6,口诀,
195729,2,2,6,句话,
115995,2,2,6,另一,
71881,2,2,6,另外,
36362,2,2,6,另类,
177000,2,2,6,只是,
41573,2,2,6,只有,
173355,2,2,6,只能,
160941,2,2,6,召开,
15578,2,2,6,可以,
55021,2,2,6,可信,
189200,2,2,6,可是,
42043,2,2,6,可能,
35586,2,2,6,可靠,
75626,2,2,6,台湾,
195014,2,2,6,右旗,
176592,2,2,6,右翼,
27316,2,2,6,号码,
41312,2,2,6,司机,
187760,2,2,6,司法,
156567,2,2,6,吃奶,
139710,2,2,6,各种,
140386,2,2,6,合买,
49379,2,2,6,合作,
136204,2,2,6,合同,
123042,2,2,6,合彩,
19370,2,2,6,合法,
144555,2,2,6,合理,
163854,2,2,6,合集,
129473,2,2,6,吉林,
118672,2,2,6,同志,
185493,2,2,6,同性,
35897,2,2,6,同时,
164264,2,2,6,同期,
162210,2,2,6,同步,
66343,2,2,6,同比,
59631,2,2,6,同行,
118857,2,2,6,名前,
152376,2,2,6,名单,
103582,2,2,6,名字,
18871,2,3,9,名無し,
26139,2,5,15,名無しさん,
38180,2,2,6,名称,
173818,2,2,6,名稱,
164285,2,2,6,后一,
151529,2,2,6,后三,
144721,2,2,6,后二,
145987,2,2,6,后台,
176093,2,2,6,后来,
128245,2,2,6,后的,
130514,2,2,6,否则,
